No,Provinsi,Kota/Kabupaten,Nama DTW,Latitude,Longitude
5074,Kalimantan Selatan,Kabupaten Banjar,Kiram Panorama Alam Roh Kalimantan,-3.555986,114.907555
5075,Kalimantan Selatan,Kabupaten Banjar,Kiram Park,-3.5524374,114.8981272
5076,Kalimantan Selatan,Kabupaten Banjar,Kolam Pemancingan H. Junai,-3.413429,114.823406
5077,Kalimantan Selatan,Kabupaten Banjar,Makam Datu Kelampaian,-3.3565359,114.8709589
5078,Kalimantan Selatan,Kabupaten Banjar,Makam Datu Syekh Abdul Hamid Abulung,-3.351366,114.813856
5079,Kalimantan Selatan,Kabupaten Banjar,Makam Guru Sekumpul,-3.4275254,114.8555638
5080,Kalimantan Selatan,Kabupaten Banjar,Makam KH Anang Jazuly Semman,-3.420552,114.850999
5081,Kalimantan Selatan,Kabupaten Banjar,Makam Syekh Aminullah (Datu Bagul),-3.384972,114.810744
5082,Kalimantan Selatan,Kabupaten Banjar,Makam Syekh Kasyful Anwar,-3.37416,114.838993
5083,Kalimantan Selatan,Kabupaten Banjar,Makam Syekh Sya'rani Arif,-3.390405,114.842137
5084,Kalimantan Selatan,Kabupaten Banjar,Masjid Agung  Al Karomah,-3.4047127,114.8481553
5085,Kalimantan Selatan,Kabupaten Banjar,Matang Kaladan,-3.5267619,115.009985
5086,Kalimantan Selatan,Kabupaten Banjar,Murung Batu Laba,-3.518987,115.062024
5087,Kalimantan Selatan,Kabupaten Banjar,Pasar Terapung Lok Baintan,-3.2909649,114.6606471
5088,Kalimantan Selatan,Kabupaten Banjar,Pulau Pinus 2,-3.5363572,115.0541984
5089,Kalimantan Selatan,Kabupaten Banjar,Pusat Informasi Pariwisata dan Penggosokan Intan,-3.4366857,114.8481312
5090,Kalimantan Selatan,Kabupaten Banjar,Radja Banjar  Sentral Oleh-Oleh Martapura,-3.407686,114.847716
5091,Kalimantan Selatan,Kabupaten Banjar,Rumah Adat Banjar,-3.3774825,114.8330616
5092,Kalimantan Selatan,Kabupaten Banjar,Tahura Sultan Adam Mandiangin,-3.517255,114.944115
5093,Kalimantan Selatan,Kabupaten Banjar,TOKO KALIMANTAN`S BATU PERMATA,-3.408785,114.849399
5094,Kalimantan Selatan,Kabupaten Banjar,Villa Sungai Luar,-3.515477,115.063895
5095,Kalimantan Selatan,Kabupaten Banjar,WADUK RIAM KANAN,-3.526223,115.067249
5096,Kalimantan Selatan,Kabupaten Banjar,Waterboom Pesona Modern,-3.3883887,114.6492682
5097,Kalimantan Selatan,Kabupaten Banjar,Wisata Agro Borneo Wonder Land,-3.420796,115.048183
5098,Kalimantan Selatan,Kabupaten Banjar,Wisata Arus Alam Sungai Kembang,-3.511324,114.999442
5099,Kalimantan Selatan,Kabupaten Banjar,Wisata Danau Tamiyang,-3.46442,114.95961
5100,Kalimantan Selatan,Kabupaten Banjar,Wisata Katulistiwa,-3.3205515,114.7794409
